tab	measurements
analysts	citation	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	method_codes	number	quality	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
	This study		    1.7	221.8	-28.2 	GB16-8a:LP-DIR-T	hargrave 2017-01-20 13:44:58	3.41e-07	3.85e-09	5.89e-09	7.27e-09	8	273	LT-T-Z:LP-DIR-T	16	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  848.0
	This study		    2.1	226.4	-28.0 	GB16-8a:LP-DIR-T	hargrave 2017-01-22 13:15:34	3.36e-07	8.66e-09	5.45e-09	7.32e-09	8	273	LT-T-Z:LP-DIR-T	17	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  853.0
	This study		    2.6	224.9	-27.4 	GB16-8a:LP-DIR-T	hargrave 2017-02-01 16:07:34	3.26e-07	1.06e-08	6.77e-09	7.71e-09	8	273	LT-T-Z:LP-DIR-T	18	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  868.0
	This study		    3.3	221.9	-27.3 	GB16-8a:LP-DIR-T	hargrave 2017-02-02 15:02:23	3.08e-07	1.28e-08	1.06e-08	6.90e-09	8	273	LT-T-Z:LP-DIR-T	19	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  883.0
	This study		    2.3	221.9	-27.2 	GB16-8a:LP-DIR-T	hargrave 2017-02-06 13:56:58	2.84e-07	5.37e-09	8.53e-09	6.11e-09	8	273	LT-T-Z:LP-DIR-T	20	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  898.0
	This study		    1.9	221.6	-27.0 	GB16-8a:LP-DIR-T	hargrave 2017-02-08 12:17:50	2.48e-07	4.72e-09	2.74e-09	6.27e-09	8	273	LT-T-Z:LP-DIR-T	21	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  913.0
	This study		    3.3	224.4	-26.2 	GB16-8a:LP-DIR-T	hargrave 2017-02-08 21:45:22	1.83e-07	7.78e-09	6.45e-09	3.67e-09	8	273	LT-T-Z:LP-DIR-T	22	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  928.0
	This study		    1.4	221.3	-25.4 	GB16-8a:LP-DIR-T	hargrave 2017-02-09 14:55:27	1.28e-07	1.41e-09	8.12e-10	2.64e-09	8	273	LT-T-Z:LP-DIR-T	23	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  938.0
	This study		    1.9	222.1	-24.9 	GB16-8a:LP-DIR-T	hargrave 2017-02-13 17:33:02	9.02e-08	1.14e-09	1.92e-09	2.17e-09	8	273	LT-T-Z:LP-DIR-T	24	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  948.0
	This study		    1.7	222.0	-23.0 	GB16-8a:LP-DIR-T	hargrave 2017-02-14 22:15:41	5.22e-08	7.57e-10	7.97e-10	1.14e-09	8	273	LT-T-Z:LP-DIR-T	25	g	pmagpy-3.4.1	GB16-8a	u	0	0	0.00	0.00	  953.0
