tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-09-12 10:59:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	275.1		g	 56.1 	8.14e-07	10	1	1.82e-08	1.69e-08	7.43e-09	u	273	0	0	0.00	-90.00	  723.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-09-12 21:47:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	274.7		g	 56.2 	8.00e-07	11	1	1.63e-08	1.57e-08	8.57e-09	u	273	0	0	0.00	-90.00	  748.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-09-15 11:46:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	276.3		g	 56.7 	7.77e-07	12	1	1.34e-08	1.53e-08	7.44e-09	u	273	0	0	0.00	-90.00	  773.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-09-19 17:58:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	275.2		g	 56.8 	7.59e-07	13	1	1.56e-08	1.43e-08	9.05e-09	u	273	0	0	0.00	-90.00	  798.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-09-22 16:55:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	274.0		g	 56.9 	7.29e-07	14	1	1.68e-08	1.41e-08	5.93e-09	u	273	0	0	0.00	-90.00	  823.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-09-29 10:38:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	273.5		g	 56.5 	7.25e-07	15	1	1.55e-08	1.43e-08	5.63e-09	u	273	0	0	0.00	-90.00	  833.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-10-03 17:35:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	274.1		g	 56.2 	7.02e-07	16	1	9.85e-09	1.43e-08	7.33e-09	u	273	0	0	0.00	-90.00	  843.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-10-08 14:10:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	277.7		g	 56.1 	6.92e-07	17	1	2.39e-08	1.56e-08	7.33e-09	u	273	0	0	0.00	-90.00	  848.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-10-20 12:15:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	274.1		g	 56.2 	6.80e-07	18	1	1.70e-08	1.30e-08	8.06e-09	u	273	0	0	0.00	-90.00	  853.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-10-25 00:14:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	276.9		g	 56.7 	6.40e-07	19	1	1.57e-08	1.37e-08	1.09e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-07 10:37:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	273.7		g	 56.2 	5.61e-07	20	1	8.96e-09	1.05e-08	4.43e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-08 12:00:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	275.6		g	 56.3 	3.61e-07	21	1	8.21e-09	6.10e-09	3.88e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-09 10:59:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	277.0		g	 56.3 	1.68e-07	22	1	3.22e-09	2.92e-09	2.31e-09	u	273	0	0	0.00	-90.00	  913.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-10 11:40:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	272.8		g	 57.4 	8.17e-08	23	1	4.08e-09	1.44e-09	1.04e-09	u	273	0	0	0.00	-90.00	  928.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-11 12:42:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.1	275.5		g	 57.4 	4.12e-08	24	1	2.04e-09	7.37e-10	6.83e-10	u	273	0	0	0.00	-90.00	  938.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-14 20:04:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	282.4		g	 60.9 	1.39e-08	25	1	4.41e-10	3.30e-10	1.27e-10	u	273	0	0	0.00	-90.00	  948.0
This study	GB3-8a	GB3-8a:LP-DIR-T	hargrave 2016-11-15 18:51:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	263.2		g	 56.9 	9.69e-09	26	1	2.51e-10	2.49e-10	1.14e-10	u	273	0	0	0.00	-90.00	  953.0
