tab	measurements
citations	specimen	experiment	instrument_codes	method_codes	software_packages	dir_csd	dir_dec	description	quality	dir_inc	magn_moment	number	meas_n_orient	magn_x_sigma	magn_y_sigma	magn_z_sigma	standard	meas_temp	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_temp
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-09-13 14:56:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	   43.7	359.5		g	-00.0 	2.14e-06	5	1	4.29e-08	4.12e-07	2.00e-06	u	273	0	0	0.00	-90.00	  573.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-09-14 13:19:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	349.9		g	 41.6 	2.88e-06	6	1	7.49e-08	1.67e-07	5.07e-08	u	273	0	0	0.00	-90.00	  573.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-09-26 17:38:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.7	348.5		g	 41.8 	2.76e-06	7	1	6.91e-08	1.55e-07	5.71e-08	u	273	0	0	0.00	-90.00	  623.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-10-04 11:17:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	351.3		g	 41.3 	2.61e-06	8	1	7.88e-08	1.02e-07	6.07e-08	u	273	0	0	0.00	-90.00	  673.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-10-21 12:05:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	349.6		g	 41.2 	2.52e-06	9	1	4.76e-08	3.94e-08	3.16e-08	u	273	0	0	0.00	-90.00	  698.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-10-28 12:08:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	352.1		g	 41.5 	2.48e-06	10	1	4.21e-08	8.80e-08	2.50e-08	u	273	0	0	0.00	-90.00	  723.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-03 12:41:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.4	346.9		g	 41.7 	2.35e-06	11	1	3.57e-08	3.40e-08	3.38e-08	u	273	0	0	0.00	-90.00	  748.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-07 12:57:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.4	349.2		g	 42.0 	2.26e-06	12	1	4.52e-08	8.28e-08	2.15e-08	u	273	0	0	0.00	-90.00	  773.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-08 20:33:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.6	348.4		g	 42.4 	2.15e-06	13	1	3.37e-08	4.66e-08	2.31e-08	u	273	0	0	0.00	-90.00	  798.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-09 15:50:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.3	349.4		g	 43.0 	1.95e-06	14	1	2.58e-08	1.08e-07	2.24e-08	u	273	0	0	0.00	-90.00	  823.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-13 22:05:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.1	350.5		g	 43.6 	1.72e-06	15	1	2.42e-08	5.45e-08	2.16e-08	u	273	0	0	0.00	-90.00	  833.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-14 23:58:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	346.8		g	 44.4 	1.47e-06	16	1	2.10e-08	4.47e-08	1.94e-08	u	273	0	0	0.00	-90.00	  843.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-16 14:33:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.5	348.0		g	 44.9 	1.35e-06	17	1	1.98e-08	2.20e-08	1.95e-08	u	273	0	0	0.00	-90.00	  848.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-21 15:06:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.3	349.9		g	 45.1 	1.28e-06	18	1	1.90e-08	1.99e-08	1.17e-08	u	273	0	0	0.00	-90.00	  853.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-23 14:10:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    3.0	350.1		g	 46.0 	1.15e-06	19	1	1.86e-08	5.59e-08	1.69e-08	u	273	0	0	0.00	-90.00	  868.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-11-30 11:33:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.7	352.4		g	 47.5 	9.58e-07	20	1	1.82e-08	2.14e-08	9.82e-09	u	273	0	0	0.00	-90.00	  883.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-12-09 15:18:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.3	350.5		g	 47.4 	9.28e-07	21	1	1.61e-08	3.27e-08	8.14e-09	u	273	0	0	0.00	-90.00	  898.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-12-13 19:08:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.5	350.6		g	 47.6 	9.07e-07	22	1	2.64e-08	2.52e-08	1.58e-08	u	273	0	0	0.00	-90.00	  913.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-12-15 16:49:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	347.7		g	 47.8 	8.29e-07	23	1	1.85e-08	1.28e-08	1.32e-08	u	273	0	0	0.00	-90.00	  928.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-12-17 17:14:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	347.3		g	 47.8 	7.25e-07	24	1	1.42e-08	1.57e-08	1.02e-08	u	273	0	0	0.00	-90.00	  928.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-12-22 12:37:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    1.8	346.5		g	 48.1 	5.39e-07	25	1	1.01e-08	1.12e-08	7.93e-09	u	273	0	0	0.00	-90.00	  948.0
This study	GB11-9a	GB11-9a:LP-DIR-T	hargrave 2016-12-23 10:03:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.1	    2.0	349.3		g	 48.2 	3.84e-07	26	1	7.47e-09	1.08e-08	3.19e-09	u	273	0	0	0.00	-90.00	  953.0
